filename,filedir,qp,num_points,Enc_positions bitstream size,Enc_positions processing time (user),Enc_colors bitstream size,Enc_colors processing time (user),Enc_Total bitstream size,Enc_Processing time (wall),Enc_Processing time (user),Dec_positions bitstream size,Dec_positions processing time (user),Dec_colors bitstream size,Dec_colors processing time (user),Dec_Total bitstream size,Dec_Processing time (wall),Dec_Processing time (user),runtime,enctime,dectime,bpp_geo,bpp_att,mseF      (p2point),"mseF,PSNR (p2point)",h.        (p2point),"h.,PSNR   (p2point)","  c[0],    F","  c[1],    F","  c[2],    F","  c[0],PSNRF","  c[1],PSNRF","  c[2],PSNRF",Y-PSNR,YUV-PSNR
soldier_vox10_0690,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/soldier_vox10_0690.ply,22,1089091,102626.0,5.864,117710.0,8.387,220396.0,18.728,15.363,102626.0,1.939,117710.0,7.224,220396.0,13.281,9.397,32.03,18.738,13.291,0.754,0.865,0.0,inf,0.0,inf,6.98598e-05,9.61106e-06,8.14398e-06,41.5577,50.1723,50.8916,41.558,43.801
soldier_vox10_0690,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/soldier_vox10_0690.ply,28,1089091,102626.0,6.018,57442.0,8.405,160128.0,18.903,15.489,102626.0,1.967,57442.0,7.355,160128.0,14.2,9.539,33.133,18.921,14.212,0.754,0.422,0.0,inf,0.0,inf,0.000174203,1.43657e-05,1.23023e-05,37.5894,48.4267,49.1002,37.589,40.383
soldier_vox10_0690,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/soldier_vox10_0690.ply,34,1089091,102626.0,5.645,25180.0,8.376,127866.0,18.217,14.878,102626.0,1.89,25180.0,7.401,127866.0,14.67,9.547,32.911,18.227,14.684,0.754,0.185,0.0,inf,0.0,inf,0.000416579,2.23261e-05,1.91659e-05,33.803,46.5119,47.1747,33.803,37.063
soldier_vox10_0690,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/soldier_vox10_0690.ply,40,1089091,102626.0,5.766,9912.0,8.472,112598.0,18.862,15.287,102626.0,2.245,9912.0,7.244,112598.0,14.483,9.748,33.375,18.882,14.493,0.754,0.073,0.0,inf,0.0,inf,0.00088463,3.2992e-05,2.84503e-05,30.5324,44.8159,45.4591,30.532,34.184
soldier_vox10_0690,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/soldier_vox10_0690.ply,46,1089091,102626.0,5.964,3407.0,8.438,106093.0,18.994,15.531,102626.0,1.955,3407.0,7.389,106093.0,14.477,9.604,33.492,19.005,14.487,0.754,0.025,0.0,inf,0.0,inf,0.00165987,4.76161e-05,4.39137e-05,27.7993,43.2225,43.574,27.799,31.699
soldier_vox10_0690,/home/temp/wjq/dataset/shared/object/8iVFB/8iVFB/soldier_vox10_0690.ply,51,1089091,102626.0,5.926,1261.0,8.165,103947.0,18.746,15.142,102626.0,1.934,1261.0,7.291,103947.0,14.17,9.484,32.936,18.756,14.18,0.754,0.009,0.0,inf,0.0,inf,0.00256604,6.37397e-05,6.18085e-05,25.9074,41.9559,42.0895,25.907,29.936
