num_points_raw,num_points,max_num,n_parts,scale_AE,scale_SR,posQuantscale,file_size,lossless_file_size,ae_file_size,enc_time,dec_time,all_enc_time,all_dec_time,memory(GB),bpp,lossless_bpp,ae_bpp,psnr_resolution,mseF      (p2point),"mseF,PSNR (p2point)",mseF      (p2plane),"mseF,PSNR (p2plane)",d3_psnr,d3_mse,rate
145852.85,145852.85,1200000.0,1.0,0.0,0.0,1.0,268854.8,268822.8,32.0,0.9468500000000002,0.9047499999999999,1.11515,0.9057999999999999,2.768499999999999,1.8593290000000002,1.8589985000000002,0.0003305,1023.0,0.0,inf,0.0,inf,216.3294999999999,0.0,0.0
145852.85,145852.85,1200000.0,1.0,1.0,0.0,1.0,84207.2,49930.0,34277.2,0.69245,0.7555000000000002,0.7762,0.7564000000000001,2.799999999999999,0.5920363,0.35419565000000003,0.23784060000000004,1023.0,0.28863125,70.37047500000001,0.057322475000000005,77.42476500000001,25.23264,3636.1368350000002,1.0
145852.85,145852.85,1200000.0,1.0,0.0,1.0,1.0,49994.0,49930.0,64.0,0.6387500000000002,0.7694000000000001,0.6878000000000001,0.7703000000000001,2.799999999999999,0.35485675,0.35419565000000003,0.0006609500000000001,1023.0,0.4485978500000001,68.456035,0.14349114999999998,73.42066500000001,23.491765,4427.344685,2.0
145852.85,145852.85,1200000.0,1.0,1.0,1.0,1.0,22965.6,15180.0,7785.6,0.50615,0.6726999999999999,0.70755,0.67355,2.799999999999999,0.1679658,0.1129805,0.054985299999999994,1023.0,0.72517635,66.38761500000001,0.24260995,71.16873999999999,21.317685,5683.558135,3.0
145852.85,145852.85,1200000.0,1.0,0.0,2.0,1.0,15276.0,15180.0,96.0,0.4559,0.6591500000000001,0.5406000000000001,0.6601,2.799999999999999,0.113972,0.1129805,0.0009916499999999997,1023.0,1.1951440000000002,64.21901999999999,0.5278395,67.79412500000001,20.42818,6275.683040000001,4.0
145852.85,145852.85,1200000.0,1.0,1.0,2.0,1.0,8025.6,5832.0,2193.6,0.3964499999999999,0.59295,0.49329999999999996,0.5937499999999999,2.799999999999999,0.06373684999999998,0.047472249999999994,0.016264700000000003,1023.0,2.3979135000000005,61.23713,1.163916,64.396935,18.82515,7550.056345000002,5.0
145852.85,145852.85,1200000.0,1.0,0.0,3.0,1.0,5960.0,5832.0,128.0,0.3602,0.6309,0.53,0.63205,2.799999999999999,0.0487943,0.047472249999999994,0.0013219999999999998,1023.0,4.495438500000001,58.49701499999999,2.377794,61.27712000000001,17.658170000000002,8687.441325000002,6.0
145852.85,145852.85,1200000.0,1.0,1.0,3.0,1.0,3594.4,2834.0,760.4,0.28815,0.54505,0.3149,0.5465,2.799999999999999,0.03193715,0.02563435,0.0063027,1023.0,11.029580499999998,54.63965,5.758285000000001,57.50896,16.70039,9658.220295000003,7.0
145852.85,145852.85,1200000.0,1.0,0.0,4.0,1.0,2994.0,2834.0,160.0,0.24515000000000003,0.538,0.4136,0.5390000000000001,2.799999999999999,0.027286949999999997,0.02563435,0.0016525499999999998,1023.0,21.398770000000003,51.765905,11.387297499999999,54.50496499999999,15.45873,11229.80814,8.0
